userId  itemId  original  prediction
243 459 5.0 4.818
243 2528 2.0 3.92
243 20837 4.0 4.592
243 20838 5.0 5.0
243 80 3.0 4.592
243 502 3.0 3.87
243 4566 3.0 4.717
243 2057 5.0 5.0
243 274 4.0 2.706
243 20851 5.0 4.981
243 8963 5.0 4.758
243 1512 5.0 3.561
243 20857 5.0 4.592
243 1330 5.0 4.306
243 20863 5.0 5.0
243 2069 5.0 5.0
243 20864 5.0 4.592
244 20877 4.0 3.809
244 20880 4.0 3.809
244 20884 3.0 3.809
244 20886 3.0 3.809
244 20888 5.0 3.809
244 20890 4.0 3.809
244 20894 5.0 3.809
244 20895 1.0 4.228
244 20899 4.0 3.809
244 20902 4.0 3.809
244 1086 4.0 3.068
244 20908 3.0 3.809
244 159 2.0 2.449
244 20913 3.0 3.809
244 20915 4.0 3.809
244 5760 4.0 4.377
244 20926 5.0 3.809
244 1684 5.0 3.967
244 20934 5.0 3.809
244 20948 2.0 3.821
244 20950 4.0 3.809
244 20955 4.0 4.12
244 20957 4.0 3.809
244 20970 2.0 3.809
244 20974 4.0 3.809
244 1011 4.0 4.777
244 20978 3.0 3.809
244 20980 4.0 3.809
244 19343 4.0 2.686
244 20981 4.0 3.809
244 20984 5.0 3.809
244 20994 3.0 3.809
244 8513 4.0 4.488
244 20996 5.0 3.809
244 16142 2.0 1.643
244 21020 5.0 5.0
244 7542 4.0 5.0
244 21022 4.0 3.809
244 4151 4.0 4.916
244 350 4.0 2.85
244 21035 3.0 3.04
244 21037 5.0 3.809
244 21041 4.0 3.809
244 21043 5.0 3.972
244 21048 3.0 5.0
244 21049 4.0 3.809
244 21052 3.0 3.809
244 21059 5.0 3.809
244 21062 5.0 5.0
244 21064 5.0 3.809
245 21075 1.0 4.606
245 20275 5.0 4.219
245 21081 5.0 4.606
245 21082 5.0 5.0
245 21085 5.0 4.606
245 21088 1.0 4.606
245 21097 5.0 4.606
245 21098 5.0 3.828
245 21099 5.0 4.606
245 21103 1.0 4.606
246 21110 4.0 3.885
246 6648 5.0 4.935
246 21116 5.0 3.885
246 2721 5.0 4.823
246 21125 4.0 3.885
246 16383 5.0 4.539
246 21127 3.0 3.885
246 21128 4.0 3.885
246 21134 4.0 3.885
246 21138 5.0 3.885
246 21140 4.0 5.0
246 21151 2.0 3.885
246 21155 3.0 3.885
246 21158 5.0 3.885
246 21159 5.0 4.334
246 21161 3.0 3.885
246 21164 4.0 3.885
246 21167 2.0 3.885
246 21169 5.0 3.885
246 21171 4.0 3.533
246 21186 3.0 5.0
246 21190 4.0 3.885
246 21201 3.0 3.885
246 21204 4.0 3.885
246 21214 4.0 3.722
246 21217 4.0 3.447
246 21219 5.0 3.885
246 21221 4.0 3.824
246 21222 3.0 4.209
246 21223 3.0 3.603
246 21234 4.0 2.485
246 21236 1.0 3.885
246 21239 5.0 3.885
246 21240 4.0 3.885
246 21241 2.0 3.885
246 21252 5.0 3.882
246 21256 4.0 1.077
246 21263 4.0 3.247
246 20055 5.0 4.884
246 19649 5.0 4.418
246 21270 4.0 4.903
246 21282 5.0 5.0
246 21284 5.0 3.885
246 2681 4.0 4.928
246 21298 5.0 3.05
246 21314 4.0 3.885
246 21327 4.0 3.707
247 21331 5.0 3.828
247 21342 4.0 4.748
247 21350 2.0 3.828
247 21358 4.0 3.828
247 4923 5.0 3.828
247 21370 2.0 3.828
247 21373 5.0 3.828
247 18394 4.0 3.828
247 21389 3.0 3.828
247 21393 5.0 3.828
247 21395 2.0 3.828
247 2768 4.0 5.0
247 21408 5.0 3.828
247 21409 4.0 4.378
247 1259 3.0 4.73
247 21415 3.0 3.749
247 21416 3.0 3.828
247 21424 5.0 5.0
247 15911 4.0 5.0
247 21426 2.0 3.828
247 8535 3.0 4.403
247 21431 4.0 3.828
247 18421 4.0 4.066
247 21442 5.0 4.302
247 21443 3.0 5.0
247 21445 3.0 3.828
247 21453 4.0 3.828
247 21455 5.0 3.828
247 21464 4.0 3.828
247 21475 4.0 3.828
247 21476 4.0 3.828
247 21496 1.0 3.828
247 21500 3.0 3.828
247 21502 3.0 3.828
247 21503 5.0 3.828
247 21506 4.0 3.828
247 21514 5.0 3.828
248 21515 4.0 4.012
248 21527 5.0 4.012
248 21539 5.0 4.012
248 21542 3.0 4.012
248 21544 5.0 4.012
248 21545 5.0 4.966
248 21549 4.0 4.012
248 21556 3.0 4.012
248 21562 5.0 5.0
248 21574 4.0 4.012
248 15535 4.0 4.275
248 21579 4.0 4.086
248 21581 5.0 4.012
248 18959 3.0 3.219
248 21583 5.0 4.012
248 21584 4.0 4.012
248 8243 4.0 4.357
248 2791 1.0 5.0
248 2221 1.0 2.23
248 21595 5.0 4.012
248 21596 4.0 4.012
248 21597 3.0 2.936
248 15600 5.0 4.454
248 21603 4.0 3.988
248 21608 5.0 4.012
248 768 2.0 3.541
248 14226 1.0 1.453
248 21616 5.0 4.93
248 1496 5.0 4.725
248 21627 4.0 4.813
248 21631 5.0 4.012
248 21632 4.0 3.447
248 21638 5.0 4.246
248 21642 5.0 4.012
248 21644 4.0 4.012
248 21648 5.0 4.012
248 21649 3.0 3.524
248 1573 5.0 4.733
248 21651 4.0 4.012
248 21652 5.0 4.012
248 21657 4.0 4.199
248 21661 5.0 4.012
248 21670 5.0 4.012
248 21671 5.0 4.012
248 21672 5.0 4.012
249 4340 1.0 3.438
249 21690 5.0 3.784
249 21693 4.0 3.784
249 21695 1.0 3.784
249 21698 5.0 5.0
249 21712 5.0 4.498
249 21717 2.0 3.784
249 21721 5.0 3.784
249 21723 4.0 3.784
249 21727 4.0 3.784
249 21728 5.0 3.784
249 491 3.0 3.148
249 21731 5.0 3.784
249 21740 2.0 3.784
249 12492 2.0 2.878
249 21744 3.0 3.784
249 21747 5.0 3.784
249 21758 4.0 3.784
249 21764 4.0 3.784
249 21765 5.0 3.784
249 21766 3.0 3.784
249 21770 5.0 5.0
249 21771 3.0 5.0
249 21773 5.0 3.551
249 21776 5.0 3.784
249 21780 4.0 3.784
249 15070 4.0 3.49
249 1890 4.0 4.931
249 21785 4.0 3.784
249 21788 3.0 4.904
249 21796 5.0 3.784
249 21797 5.0 4.891
249 21799 5.0 3.784
249 16953 5.0 4.205
249 21814 4.0 3.784
249 21816 5.0 5.0
249 21819 5.0 3.177
249 2708 1.0 2.384
249 21821 5.0 4.582
249 2767 5.0 3.759
249 21826 2.0 3.03
249 21827 5.0 5.0
249 21828 5.0 4.741
249 21830 5.0 4.582
249 21833 3.0 4.241
249 21834 5.0 4.565
250 21835 2.0 3.073
250 21845 3.0 3.073
250 21847 2.0 3.073
250 21855 3.0 3.073
250 21865 1.0 3.073
250 21866 5.0 3.073
250 21870 2.0 3.073
250 21873 3.0 3.073
250 21874 4.0 5.0
250 21875 4.0 3.069
250 21877 4.0 3.073
250 21879 3.0 3.073
250 13600 3.0 2.435
250 21881 4.0 3.073
250 21883 2.0 3.073
250 21884 5.0 4.021
250 21886 3.0 3.073
250 21890 3.0 3.073
250 21891 4.0 3.073
250 21896 4.0 3.073
250 12417 4.0 3.273
250 21902 4.0 3.073
250 21909 1.0 3.073
250 21912 4.0 3.073
250 21913 2.0 0.864
250 21925 3.0 3.073
250 21929 2.0 3.122
250 21932 3.0 3.95
250 21935 3.0 3.073
250 21940 4.0 3.073
250 21941 4.0 3.073
250 21943 1.0 3.073
250 12384 3.0 3.712
250 21946 3.0 3.073
250 10917 3.0 3.713
250 21952 5.0 3.558
250 21953 3.0 3.073
250 21962 3.0 3.073
250 21967 2.0 3.073
250 21970 3.0 3.073
250 21975 5.0 4.584
250 21978 5.0 2.339
250 21986 1.0 3.073
250 21987 4.0 4.56
250 21988 3.0 3.073
250 21992 4.0 3.073
250 21995 4.0 3.073
250 8777 3.0 3.073
250 21997 3.0 3.945
250 4747 1.0 1.915
250 22001 3.0 3.073
250 22003 2.0 3.073
250 22009 3.0 3.073
250 22017 1.0 3.073
250 22020 4.0 3.073
250 13619 3.0 4.129
250 4759 3.0 3.687
250 22028 4.0 3.073
250 22029 4.0 3.073
250 22030 4.0 5.0
250 22035 4.0 3.073
250 22036 2.0 3.073
250 22037 5.0 3.073
250 22038 1.0 3.419
250 22041 4.0 3.073
250 22042 3.0 4.631
250 962 4.0 4.163
251 22043 3.0 3.438
251 22044 4.0 3.438
251 22045 4.0 3.438
251 22048 4.0 3.438
251 5691 2.0 3.842
252 22062 5.0 4.512
252 22069 5.0 4.512
252 22073 5.0 2.708
252 22079 4.0 4.512
252 22091 5.0 4.512
252 22092 5.0 5.0
253 22101 5.0 4.545
253 22110 5.0 5.0
253 22113 5.0 4.545
253 22120 4.0 4.545
253 22123 4.0 4.545
253 22124 5.0 4.545
253 2317 5.0 4.237
253 2857 5.0 5.0
253 22136 5.0 4.545
253 15776 5.0 4.737
253 22140 5.0 4.545
253 22144 5.0 4.545
253 22145 5.0 4.651
253 22150 5.0 4.359
253 22156 5.0 4.545
253 20193 4.0 4.387
253 22170 5.0 4.545
253 22173 5.0 4.545
253 22175 4.0 4.545
253 22195 5.0 4.545
253 10174 4.0 4.545
253 22197 5.0 5.0
253 22204 5.0 4.545
253 22215 5.0 4.545
253 19032 5.0 4.835
253 22238 5.0 5.0
253 22241 5.0 4.545
253 22242 4.0 5.0
253 22247 5.0 4.545
253 22250 5.0 4.545
253 22253 5.0 5.0
253 22257 5.0 4.587
253 22259 4.0 4.545
253 22262 4.0 3.874
253 22264 5.0 4.545
253 22269 5.0 5.0
253 22273 5.0 5.0
253 22274 5.0 4.545
253 12632 5.0 4.726
253 22278 5.0 4.508
253 11609 5.0 5.0
253 22291 5.0 4.545
253 21218 1.0 3.119
253 3774 4.0 4.927
254 4624 5.0 5.0
254 22294 5.0 2.701
254 22298 5.0 4.326
254 22299 5.0 5.0
254 22306 5.0 4.326
254 22308 5.0 4.326
254 15749 2.0 4.326
254 2945 5.0 5.0
254 22316 4.0 4.326
254 22325 5.0 4.326
254 22329 5.0 4.326
254 16303 5.0 5.0
254 22339 5.0 4.326
254 22340 5.0 4.326
254 18373 3.0 4.589
254 22345 5.0 5.0
254 22346 5.0 4.326
254 22348 5.0 4.326
254 6057 5.0 4.816
254 9051 5.0 4.906
254 22356 5.0 4.326
254 22358 5.0 4.326
254 22359 5.0 5.0
254 22360 4.0 5.0
254 14086 5.0 5.0
254 22361 5.0 4.326
254 22362 5.0 4.326
254 7188 5.0 5.0
254 18057 5.0 4.238
255 22375 5.0 4.454
255 20404 5.0 4.454
255 2811 5.0 4.414
255 22387 2.0 4.454
255 18407 5.0 3.922
255 22392 3.0 4.454
255 13843 5.0 5.0
255 22395 3.0 4.454
255 22399 4.0 4.454
255 6980 5.0 5.0
255 22403 4.0 4.454
255 22410 3.0 4.923
255 9388 5.0 2.99
255 22414 5.0 3.734
255 3705 5.0 4.986
255 15296 3.0 4.563
255 22427 5.0 4.454
255 9008 5.0 4.498
255 22429 5.0 4.454
255 22430 5.0 4.454
255 22433 3.0 4.888
255 3230 5.0 4.288
255 17487 5.0 4.595
255 22449 5.0 3.921
255 22451 5.0 4.454
255 22452 2.0 4.454
255 15809 5.0 4.858
255 22454 5.0 4.284
256 3278 4.0 4.098
256 22467 4.0 4.404
256 22469 4.0 4.404
256 22478 5.0 4.404
256 22479 5.0 4.404
256 17063 5.0 5.0
256 22489 5.0 4.404
256 22490 4.0 4.404
256 22507 4.0 1.385
256 5456 4.0 5.0
256 7962 5.0 5.0
256 22512 5.0 4.404
256 17307 5.0 3.812
256 22515 5.0 4.455
256 2413 4.0 4.454
256 22517 5.0 4.404
256 12627 3.0 5.0
256 22523 4.0 4.404
256 22524 4.0 4.404
256 22526 5.0 3.257
256 22530 5.0 5.0
256 9527 4.0 4.518
256 22537 4.0 4.404
256 22242 5.0 5.0
256 22546 3.0 4.404
256 17771 4.0 4.299
256 22551 4.0 4.404
256 22552 4.0 5.0
256 3226 4.0 5.0
256 15628 4.0 5.0
256 22557 5.0 4.404
256 22558 1.0 4.404
256 22560 5.0 4.404
256 22571 5.0 5.0
256 22576 4.0 5.0
256 22579 4.0 4.404
256 1742 5.0 4.404
256 19952 4.0 5.0
256 22587 3.0 4.404
256 22588 5.0 5.0
256 22596 3.0 4.404
256 22604 4.0 4.404
256 22607 5.0 4.404
256 22608 3.0 5.0
256 3148 3.0 4.404
256 22610 5.0 4.404
256 22617 5.0 4.404
256 22619 5.0 4.404
256 22626 5.0 4.404
256 22635 4.0 4.103
256 3950 5.0 5.0
256 22642 2.0 4.404
256 22645 4.0 5.0
256 22660 5.0 4.404
256 16276 5.0 5.0
256 22662 4.0 4.778
256 5974 5.0 4.577
256 22666 5.0 4.404
256 22672 4.0 5.0
256 22676 5.0 4.665
256 22681 5.0 5.0
256 22684 4.0 4.404
256 9875 5.0 4.53
256 22685 5.0 4.404
256 15683 5.0 4.374
256 22691 1.0 4.404
256 22698 5.0 4.404
256 22711 4.0 5.0
256 22712 5.0 4.404
256 22715 5.0 4.404
256 22718 5.0 4.404
256 2586 4.0 4.785
256 22722 4.0 5.0
256 7813 5.0 3.793
256 22726 5.0 4.404
256 11619 5.0 4.646
256 22733 5.0 5.0
256 22742 5.0 4.404
256 22743 5.0 4.404
256 22746 5.0 4.404
256 16865 5.0 4.898
256 22767 5.0 4.77
256 22790 5.0 4.404
256 22791 5.0 4.404
256 22794 5.0 5.0
256 22805 5.0 5.0
256 22808 5.0 4.404
256 22813 3.0 4.404
256 22818 4.0 4.404
256 7812 5.0 4.531
256 13817 4.0 5.0
256 22825 4.0 4.404
256 22836 5.0 4.404
256 22837 5.0 4.404
256 22838 5.0 4.404
256 22844 4.0 4.404
256 22849 5.0 4.404
256 22855 1.0 4.1
257 22859 3.0 3.105
257 479 1.0 2.84
257 22872 3.0 3.782
257 22874 3.0 3.542
257 22875 4.0 4.039
257 10664 3.0 4.323
257 7291 1.0 2.676
257 22894 4.0 4.039
257 16009 4.0 3.552
257 7483 4.0 3.203
257 2185 3.0 3.151
257 22896 5.0 4.039
257 7429 3.0 2.862
257 22900 5.0 4.464
257 251 4.0 3.662
257 22909 3.0 2.349
257 7777 4.0 3.807
257 22910 5.0 4.039
257 8012 3.0 2.797
257 22912 5.0 4.039
257 7638 4.0 3.456
257 6394 3.0 3.06
257 7368 5.0 4.524
257 1661 4.0 3.126
257 22923 4.0 3.146
257 445 4.0 2.938
257 7439 4.0 3.171
257 22926 5.0 4.039
257 22933 4.0 4.135
257 22936 4.0 4.039
257 22938 5.0 4.039
257 22951 5.0 4.039
257 22956 4.0 4.039
257 20842 4.0 3.195
257 6988 4.0 4.513
257 22957 5.0 4.039
257 22965 5.0 3.982
257 256 3.0 3.67
257 22969 5.0 3.568
257 22981 5.0 4.039
257 12389 5.0 3.881
257 2264 5.0 5.0
257 22995 5.0 4.9
257 22996 3.0 4.552
257 7543 4.0 3.484
257 7650 3.0 3.26
257 586 5.0 5.0
257 12238 3.0 2.543
257 23010 5.0 4.007
257 10304 5.0 4.0
257 23014 2.0 4.039
257 23015 1.0 4.039
257 23016 4.0 3.577
257 3877 1.0 3.854
257 23022 2.0 2.893
257 23023 5.0 4.039
257 23025 4.0 4.039
257 4482 5.0 3.709
257 3904 5.0 4.499
257 7555 5.0 4.778
257 1631 4.0 3.91
257 23039 3.0 4.226
257 4816 4.0 3.223
257 23047 4.0 4.039
257 23049 3.0 4.633
257 1836 2.0 3.491
257 14534 2.0 4.521
257 7992 5.0 3.791
257 23055 5.0 5.0
257 7836 4.0 2.612
257 23066 4.0 4.663
257 23070 5.0 4.039
257 23073 5.0 4.039
257 13941 5.0 5.0
257 23084 5.0 4.039
257 23086 3.0 4.039
257 9666 2.0 3.691
257 23088 4.0 4.039
257 23092 5.0 4.039
257 23117 5.0 0.878
257 23118 3.0 4.039
257 23128 1.0 1.507
257 23129 5.0 4.039
257 23132 5.0 4.688
257 23138 4.0 5.0
257 23140 4.0 5.0
257 23144 4.0 3.79
257 23149 3.0 4.039
257 23154 3.0 4.039
257 23160 5.0 5.0
257 23163 5.0 4.922
257 6838 5.0 4.67
257 23171 4.0 4.039
257 23179 3.0 4.136
257 23192 2.0 4.039
257 23193 4.0 3.712
257 23198 4.0 4.039
257 3642 4.0 5.0
257 10667 5.0 3.868
257 23201 3.0 4.012
257 23206 5.0 3.833
257 23208 5.0 3.302
257 23211 5.0 4.901
257 7590 3.0 3.975
257 23213 3.0 4.039
257 23220 4.0 4.039
257 10473 3.0 4.099
257 23222 4.0 4.039
257 23226 1.0 4.496
257 23228 2.0 3.647
257 23229 4.0 2.72
257 8875 5.0 5.0
257 2598 4.0 4.46
257 23233 4.0 5.0
257 9825 4.0 3.281
257 23237 5.0 4.259
257 23248 4.0 4.838
257 23251 4.0 4.039
257 5257 4.0 2.668
257 23254 5.0 4.216
257 23255 5.0 5.0
257 4353 3.0 2.941
257 611 2.0 4.502
257 23269 5.0 4.925
257 8880 4.0 4.489
257 8264 5.0 4.877
257 23282 4.0 4.039
257 23283 5.0 4.039
257 5663 4.0 4.921
257 23287 5.0 4.901
257 967 5.0 4.216
257 23288 5.0 4.564
257 23291 5.0 4.532
257 23292 4.0 4.582
257 23298 2.0 4.353
257 23299 4.0 4.295
257 23301 4.0 4.938
257 15982 4.0 5.0
257 23306 4.0 3.739
257 23308 5.0 4.778
257 20497 1.0 1.229
257 17743 2.0 4.346
257 23316 5.0 4.12
257 1341 5.0 5.0
257 23320 5.0 4.857
257 11040 3.0 3.521
257 23322 1.0 1.21
257 2093 4.0 3.052
257 23326 5.0 4.741
257 23333 5.0 4.039
257 23335 4.0 5.0
257 23336 5.0 5.0
257 23339 5.0 5.0
257 23340 4.0 4.815
257 23345 3.0 4.976
257 8278 2.0 4.183
257 4337 5.0 4.448
257 17242 4.0 4.499
257 23359 5.0 3.816
257 14330 5.0 5.0
257 23366 4.0 3.487
257 11406 5.0 4.72
257 23378 5.0 4.039
258 23381 5.0 4.104
258 7787 4.0 3.38
258 7937 4.0 4.086
258 12059 5.0 5.0
259 23388 3.0 3.712
259 23395 4.0 3.903
259 23397 1.0 3.712
259 23399 3.0 3.712
259 23402 4.0 3.712
259 23412 3.0 3.712
259 23429 4.0 3.712
259 23431 5.0 3.712
259 23437 3.0 3.712
259 23448 3.0 3.712
259 23453 5.0 3.712
259 23454 2.0 3.712
259 23455 2.0 3.712
259 23459 5.0 3.712
259 23461 5.0 5.0
259 23462 4.0 3.712
259 23463 4.0 3.712
259 23467 4.0 3.712
259 23468 4.0 3.712
259 23470 5.0 3.712
259 23471 2.0 3.712
259 23474 4.0 3.712
259 23479 4.0 3.712
259 23483 3.0 3.712
259 23487 4.0 3.712
259 23495 3.0 3.712
259 23497 4.0 3.712
259 23502 4.0 3.712
259 23505 3.0 3.712
259 23509 3.0 3.712
259 23510 5.0 3.712
259 23511 5.0 3.712
259 23528 5.0 3.712
259 23529 5.0 3.712
259 23537 5.0 3.712
259 23543 4.0 3.712
259 23547 3.0 3.712
259 23548 4.0 3.712
259 23555 4.0 3.712
259 23567 4.0 3.712
259 13939 4.0 5.0
259 23582 4.0 3.917
259 5768 3.0 4.359
259 23585 3.0 4.019
259 23588 5.0 3.712
259 23593 4.0 3.712
259 23596 4.0 3.712
259 23598 4.0 3.712
259 23599 2.0 3.712
259 23602 3.0 5.0
259 23605 4.0 3.712
259 11930 4.0 4.728
259 23629 3.0 3.712
259 23639 2.0 3.712
259 23644 3.0 3.712
259 23651 4.0 3.712
259 23653 3.0 3.712
259 23656 2.0 3.712
259 23664 2.0 3.712
259 23676 3.0 3.322
259 23679 4.0 3.712
259 23687 4.0 3.712
259 23691 3.0 3.712
259 23693 5.0 3.712
259 23695 4.0 3.712
259 23700 2.0 3.712
259 23704 4.0 5.0
259 23715 4.0 5.0
259 23716 3.0 1.19
259 23722 3.0 3.712
259 23725 4.0 3.255
259 23726 4.0 3.712
259 23730 4.0 3.712
259 23734 4.0 3.712
259 23735 3.0 3.712
259 23736 4.0 4.829
259 23740 4.0 3.712
259 23754 4.0 3.712
259 23755 4.0 3.712
259 23758 3.0 3.712
259 23766 4.0 3.712
259 23771 4.0 3.712
259 23778 3.0 3.712
259 23779 4.0 3.712
259 23786 4.0 3.712
259 23794 4.0 3.712
259 23795 4.0 3.965
259 23797 3.0 3.712
259 23805 5.0 3.712
259 23807 4.0 3.712
259 23811 1.0 3.712
259 23818 5.0 3.712
259 23822 4.0 3.712
259 23834 4.0 3.712
259 23843 3.0 3.712
259 23850 4.0 5.0
259 23851 2.0 3.712
259 23861 4.0 3.712
259 23864 5.0 3.712
259 23869 4.0 3.712
259 23872 4.0 3.712
259 23886 4.0 3.712
259 23894 3.0 3.712
259 23911 3.0 3.712
259 23912 4.0 3.712
259 23913 4.0 3.712
259 23917 3.0 3.712
259 23920 2.0 5.0
259 23921 2.0 3.712
259 23922 3.0 3.712
259 4540 4.0 4.935
259 23926 4.0 3.712
259 23927 4.0 3.712
259 23934 5.0 3.712
259 23935 4.0 3.712
259 23938 4.0 3.712
259 23941 4.0 4.309
259 23945 4.0 3.712
259 23956 4.0 3.712
259 23957 5.0 3.712
259 23958 3.0 3.712
259 23964 3.0 3.773
259 23965 5.0 3.712
259 23969 5.0 3.712
259 23160 2.0 5.0
259 23973 2.0 3.712
259 23975 3.0 3.712
259 23977 4.0 3.712
259 23989 3.0 3.712
259 23990 4.0 3.712
259 23993 2.0 3.712
259 24000 5.0 3.712
259 24001 3.0 3.712
259 24016 1.0 3.712
259 24021 3.0 3.712
259 24039 5.0 3.712
259 24040 2.0 3.712
259 24045 5.0 3.712
259 24058 4.0 3.712
259 24059 4.0 3.712
259 24068 4.0 3.712
259 24073 5.0 5.0
259 14455 5.0 5.0
259 24084 3.0 3.712
259 24087 3.0 3.712
259 24089 4.0 3.712
259 24090 5.0 3.712
259 24092 5.0 4.361
259 24098 2.0 3.712
259 24100 4.0 3.712
259 24102 3.0 3.712
259 24117 4.0 4.87
259 24121 5.0 3.712
259 24123 3.0 5.0
259 24128 5.0 3.712
259 24133 3.0 3.712
259 24138 3.0 3.712
259 24148 4.0 3.712
259 24149 2.0 3.712
259 24154 3.0 3.712
259 24155 5.0 4.867
259 24157 3.0 3.712
259 24159 4.0 3.712
259 24160 3.0 3.712
259 24176 4.0 3.712
259 24177 3.0 5.0
259 24181 4.0 5.0
259 24186 3.0 3.712
259 1124 3.0 5.0
259 6735 4.0 5.0
259 24189 4.0 3.712
259 24203 4.0 4.249
259 24204 4.0 4.488
259 24207 3.0 5.0
259 24214 4.0 5.0
259 24217 3.0 3.712
259 24226 3.0 3.712
259 24232 5.0 3.712
259 24237 4.0 3.712
259 24243 3.0 3.712
259 24248 3.0 3.712
259 24256 5.0 3.712
259 24259 4.0 3.712
259 24269 3.0 3.712
259 12891 4.0 4.945
259 17196 3.0 4.19
259 24281 3.0 3.712
259 24291 5.0 3.712
259 24293 4.0 3.712
259 24296 3.0 3.712
259 24300 4.0 3.712
259 24302 3.0 3.712
259 24304 4.0 5.0
259 24305 3.0 3.712
259 24309 3.0 3.712
259 24311 4.0 3.712
259 24314 5.0 3.712
259 24328 3.0 5.0
259 24338 4.0 3.712
259 24339 3.0 3.712
259 24346 5.0 3.712
259 24348 4.0 3.712
259 24350 4.0 3.712
259 1074 3.0 5.0
259 24370 4.0 3.712
259 24371 3.0 3.712
259 24374 4.0 3.712
259 24376 3.0 5.0
259 24379 3.0 3.712
259 24381 4.0 5.0
259 24386 3.0 5.0
259 24387 3.0 3.712
259 24388 4.0 5.0
259 10903 3.0 5.0
259 24398 3.0 3.712
259 24404 4.0 3.712
259 24405 3.0 3.712
259 24408 4.0 3.712
259 12786 2.0 5.0
259 24416 4.0 3.712
259 24419 4.0 3.712
259 24420 3.0 3.712
259 24421 4.0 3.712
259 24427 4.0 3.712
259 24431 3.0 3.712
259 24436 3.0 3.712
259 24444 3.0 3.712
259 24452 4.0 3.712
259 24453 4.0 4.464
259 24454 4.0 3.712
259 24456 3.0 3.712
259 24457 4.0 3.712
259 24459 3.0 1.882
259 24470 4.0 3.712
259 24477 4.0 3.712
259 24486 4.0 3.712
259 24487 3.0 3.712
259 24489 3.0 3.712
259 24495 4.0 3.712
259 24503 3.0 3.712
259 24507 3.0 3.712
259 24516 4.0 5.0
259 24521 2.0 3.712
259 24524 2.0 3.712
259 24527 4.0 4.487
259 24531 5.0 3.712
259 24533 2.0 3.712
259 12802 3.0 4.022
259 1831 4.0 5.0
259 24546 4.0 3.712
259 24554 3.0 3.712
259 24568 4.0 3.712
259 24572 1.0 3.712
259 24573 4.0 3.712
259 24574 4.0 3.712
259 24582 2.0 4.062
259 24589 4.0 3.712
260 24609 3.0 1.52
260 24625 4.0 3.532
260 24627 4.0 4.08
260 24628 4.0 4.211
260 24630 4.0 3.953
260 5060 4.0 4.433
260 24632 4.0 3.953
260 24638 4.0 4.229
260 2566 4.0 3.146
260 24643 4.0 4.541
260 8530 4.0 3.679
260 24656 4.0 3.953
260 24657 4.0 3.953
260 24659 4.0 4.409
260 5101 4.0 3.762
260 20345 4.0 4.266
260 24664 4.0 4.119
260 11439 4.0 4.701
260 2592 4.0 4.041
260 24676 4.0 3.615
260 24677 4.0 4.194
260 12852 2.0 3.693
260 24681 4.0 4.39
260 13960 4.0 5.0
260 24689 3.0 2.937
260 24695 4.0 3.953
260 1959 5.0 3.068
260 24706 4.0 3.953
260 24710 5.0 3.953
260 24712 4.0 3.953
260 24713 4.0 3.953
260 24714 4.0 3.953
260 1953 5.0 4.565
260 10852 5.0 4.536
260 4371 4.0 4.992
260 24730 5.0 3.953
260 1315 1.0 4.056
260 24736 4.0 2.359
260 1473 5.0 4.666
260 21562 3.0 4.646
260 24744 3.0 4.294
260 17026 1.0 3.452
260 8244 3.0 4.23
260 2635 2.0 3.904
260 24758 5.0 4.362
260 24759 4.0 3.953
260 5565 5.0 4.73
260 24761 5.0 4.854
260 5257 3.0 3.912
260 17537 3.0 5.0
260 24773 4.0 3.87
260 10723 4.0 4.663
260 1937 5.0 4.253
260 24775 4.0 3.953
260 4340 5.0 4.97
260 24779 5.0 3.953
260 3638 2.0 1.819
260 24789 5.0 4.21
260 24803 2.0 3.124
260 24806 3.0 4.579
260 16361 4.0 4.672
260 24808 5.0 4.552
260 1810 5.0 5.0
260 24819 5.0 2.097
260 24821 3.0 3.737
260 24824 5.0 3.479
260 24832 5.0 3.953
260 24833 5.0 3.953
260 24837 4.0 4.367
260 24838 5.0 5.0
260 21577 5.0 4.18
260 2780 5.0 4.498
260 24844 4.0 3.953
260 24846 5.0 3.953
260 2041 3.0 3.965
260 24867 5.0 4.378
261 18572 5.0 1.895
261 18976 3.0 4.7
261 24875 4.0 2.906
261 24877 4.0 4.164
261 24878 2.0 4.164
261 24880 4.0 4.164
261 24890 5.0 4.164
261 24892 5.0 4.59
261 24896 5.0 5.0
261 24909 3.0 4.164
261 24911 4.0 4.164
261 21296 5.0 4.906
261 24917 1.0 4.164
261 24919 5.0 5.0
261 24922 3.0 4.164
261 24923 5.0 4.164
261 24924 3.0 4.164
261 24928 3.0 4.164
261 1341 5.0 5.0
261 4371 3.0 5.0
261 24940 4.0 5.0
261 24942 5.0 4.164
261 24943 5.0 4.592
261 24944 4.0 4.164
261 24948 4.0 4.164
261 24950 4.0 2.384
261 8379 5.0 4.668
261 11606 3.0 4.878
261 2437 5.0 4.805
261 24957 4.0 4.878
261 24960 3.0 3.204
261 11534 3.0 3.615
261 24965 4.0 4.164
261 17830 4.0 4.388
261 24972 5.0 4.164
261 24975 3.0 4.164
261 24980 4.0 4.164
261 24988 5.0 3.403
261 24991 5.0 5.0
261 16695 5.0 5.0
261 19342 5.0 4.637
261 15383 5.0 2.212
261 24993 5.0 5.0
261 24994 4.0 4.164
261 24998 5.0 1.986
261 25002 5.0 5.0
261 25003 4.0 5.0
262 25010 5.0 4.938
